obs_date,store_no,city,country,temp_max_c,temp_min_c,precipitation_mm,condition
2024-11-08,80004,Sheffield,UK,12.4,1.9,8.1,RAINY
2024-11-08,90001,Dubai,UAE,23.6,16.5,0.0,SUNNY
2024-11-08,90002,Dubai,UAE,27.8,22.6,0.0,PARTLY_CLOUDY
2024-11-08,90003,Abu Dhabi,UAE,29.4,19.2,0.0,PARTLY_CLOUDY
2024-11-08,95001,Singapore,Singapore,27.6,19.8,0.0,PARTLY_CLOUDY
2024-11-08,95002,Singapore,Singapore,27.9,16.0,0.0,PARTLY_CLOUDY
2024-11-09,33487,Kolkata,India,23.3,14.9,0.0,SUNNY
2024-11-09,39876,Mumbai,India,32.4,21.6,0.0,SUNNY
2024-11-09,41203,Delhi,India,21.4,15.6,0.0,SUNNY
2024-11-09,44512,Bangalore,India,26.6,15.8,0.0,SUNNY
2024-11-09,47889,Chennai,India,29.4,22.8,0.0,PARTLY_CLOUDY
2024-11-09,51234,Hyderabad,India,23.6,17.5,0.0,SUNNY
2024-11-09,53901,Kochi,India,28.5,18.2,0.0,SUNNY
2024-11-09,56123,Bangalore,India,28.1,21.1,0.0,PARTLY_CLOUDY
2024-11-09,58745,Ahmedabad,India,24.1,13.7,0.0,SUNNY
2024-11-09,62003,Delhi,India,20.6,15.6,0.0,SUNNY
2024-11-09,64301,Chandigarh,India,17.8,6.3,0.0,PARTLY_CLOUDY
2024-11-09,66782,Mumbai,India,29.6,24.3,0.0,PARTLY_CLOUDY
2024-11-09,70001,Los Angeles,USA,20.0,8.9,0.0,SUNNY
2024-11-09,70002,Minneapolis,USA,2.0,-7.4,1.0,SNOWY
2024-11-09,70003,Dallas,USA,22.1,12.5,2.8,CLOUDY
2024-11-09,70004,Washington DC,USA,17.7,6.4,3.5,CLOUDY
2024-11-09,70005,Philadelphia,USA,9.7,1.2,3.9,CLOUDY
2024-11-09,80001,London,UK,12.6,6.4,0.0,SUNNY
2024-11-09,80002,London,UK,10.7,0.9,1.5,CLOUDY
2024-11-09,80003,Manchester,UK,13.6,3.4,0.5,CLOUDY
2024-11-09,80004,Sheffield,UK,7.7,-4.1,4.7,CLOUDY
2024-11-09,90001,Dubai,UAE,25.7,19.5,0.0,PARTLY_CLOUDY
2024-11-09,90002,Dubai,UAE,33.9,25.4,0.0,SUNNY
2024-11-09,90003,Abu Dhabi,UAE,23.7,17.8,0.0,SUNNY
2024-11-09,95001,Singapore,Singapore,30.9,19.9,4.3,CLOUDY
2024-11-09,95002,Singapore,Singapore,32.2,23.1,4.5,CLOUDY
2024-11-10,33487,Kolkata,India,23.2,11.7,0.0,PARTLY_CLOUDY
2024-11-10,39876,Mumbai,India,29.3,17.9,0.0,SUNNY
2024-11-10,41203,Delhi,India,20.9,12.2,0.1,CLOUDY
2024-11-10,44512,Bangalore,India,24.8,15.9,0.0,SUNNY
2024-11-10,47889,Chennai,India,29.3,18.2,0.0,PARTLY_CLOUDY
2024-11-10,51234,Hyderabad,India,28.8,19.7,0.0,SUNNY
2024-11-10,53901,Kochi,India,32.4,21.2,0.0,SUNNY
2024-11-10,56123,Bangalore,India,29.8,22.5,0.0,PARTLY_CLOUDY
2024-11-10,58745,Ahmedabad,India,23.9,15.2,0.0,PARTLY_CLOUDY
2024-11-10,62003,Delhi,India,30.7,22.0,0.0,PARTLY_CLOUDY
2024-11-10,64301,Chandigarh,India,19.1,7.5,0.0,PARTLY_CLOUDY
2024-11-10,66782,Mumbai,India,27.2,18.2,0.0,SUNNY
2024-11-10,70001,Los Angeles,USA,21.4,15.1,0.4,CLOUDY
2024-11-10,70002,Minneapolis,USA,3.2,-5.3,0.0,SNOWY
2024-11-10,70003,Dallas,USA,17.4,5.6,0.0,SUNNY
2024-11-10,70004,Washington DC,USA,13.1,1.5,0.0,SUNNY
2024-11-10,70005,Philadelphia,USA,10.6,3.1,0.0,SUNNY
2024-11-10,80001,London,UK,10.2,2.8,0.0,SUNNY
2024-11-10,80002,London,UK,9.5,2.0,0.0,SUNNY
2024-11-10,80003,Manchester,UK,10.6,0.3,0.0,PARTLY_CLOUDY
2024-11-10,80004,Sheffield,UK,7.4,0.2,0.0,SUNNY
2024-11-10,90001,Dubai,UAE,26.5,19.6,0.0,PARTLY_CLOUDY
2024-11-10,90002,Dubai,UAE,25.3,19.7,0.4,CLOUDY
2024-11-10,90003,Abu Dhabi,UAE,24.4,15.4,0.0,SUNNY
2024-11-10,95001,Singapore,Singapore,30.8,21.9,0.5,CLOUDY
2024-11-10,95002,Singapore,Singapore,35.2,27.3,1.4,CLOUDY
2024-11-11,33487,Kolkata,India,26.1,19.0,0.0,SUNNY
2024-11-11,39876,Mumbai,India,31.6,22.8,0.0,SUNNY
2024-11-11,41203,Delhi,India,20.3,13.6,0.0,SUNNY
2024-11-11,44512,Bangalore,India,24.8,17.4,0.0,SUNNY
2024-11-11,47889,Chennai,India,33.8,22.6,0.0,SUNNY
2024-11-11,51234,Hyderabad,India,29.8,19.2,0.0,PARTLY_CLOUDY
2024-11-11,53901,Kochi,India,30.3,20.4,0.4,CLOUDY
2024-11-11,56123,Bangalore,India,22.3,11.5,0.0,PARTLY_CLOUDY
2024-11-11,58745,Ahmedabad,India,27.4,20.3,0.0,PARTLY_CLOUDY
2024-11-11,62003,Delhi,India,21.6,15.7,0.0,SUNNY
2024-11-11,64301,Chandigarh,India,19.5,8.3,0.0,PARTLY_CLOUDY
2024-11-11,66782,Mumbai,India,27.2,22.1,0.0,SUNNY
2024-11-11,70001,Los Angeles,USA,20.1,13.8,0.0,SUNNY
2024-11-11,70002,Minneapolis,USA,2.6,-4.3,0.0,SUNNY
2024-11-11,70003,Dallas,USA,17.1,8.8,3.1,CLOUDY
2024-11-11,70004,Washington DC,USA,12.5,6.0,0.0,SUNNY
2024-11-11,70005,Philadelphia,USA,9.7,3.1,0.0,PARTLY_CLOUDY
2024-11-11,80001,London,UK,14.4,2.7,0.0,SUNNY
2024-11-11,80002,London,UK,10.2,0.8,0.0,SUNNY
2024-11-11,80003,Manchester,UK,8.4,-1.5,1.8,CLOUDY
2024-11-11,80004,Sheffield,UK,10.5,1.9,1.2,CLOUDY
2024-11-11,90001,Dubai,UAE,23.8,15.3,0.0,SUNNY
2024-11-11,90002,Dubai,UAE,24.6,15.5,0.0,PARTLY_CLOUDY
2024-11-11,90003,Abu Dhabi,UAE,26.9,20.3,0.0,SUNNY
2024-11-11,95001,Singapore,Singapore,34.9,29.2,0.0,SUNNY
2024-11-11,95002,Singapore,Singapore,30.8,19.7,0.4,CLOUDY
2024-11-12,33487,Kolkata,India,24.4,14.1,0.0,SUNNY
2024-11-12,39876,Mumbai,India,26.5,15.6,0.0,PARTLY_CLOUDY
2024-11-12,41203,Delhi,India,23.9,17.3,0.0,SUNNY
2024-11-12,44512,Bangalore,India,23.9,12.3,0.0,SUNNY
2024-11-12,47889,Chennai,India,32.3,26.0,0.0,PARTLY_CLOUDY
2024-11-12,51234,Hyderabad,India,25.1,18.4,0.0,PARTLY_CLOUDY
2024-11-12,53901,Kochi,India,28.4,19.3,0.0,SUNNY
2024-11-12,56123,Bangalore,India,25.8,17.7,0.0,SUNNY
2024-11-12,58745,Ahmedabad,India,31.3,21.2,0.0,SUNNY
2024-11-12,62003,Delhi,India,19.4,9.4,0.0,SUNNY
2024-11-12,64301,Chandigarh,India,21.3,10.3,0.3,CLOUDY
2024-11-12,66782,Mumbai,India,28.0,22.5,0.0,SUNNY
2024-11-12,70001,Los Angeles,USA,20.2,10.3,2.3,CLOUDY
2024-11-12,70002,Minneapolis,USA,-0.3,-12.1,0.3,CLOUDY
2024-11-12,70003,Dallas,USA,16.5,8.4,0.0,PARTLY_CLOUDY
2024-11-12,70004,Washington DC,USA,14.7,3.8,0.0,SUNNY
2024-11-12,70005,Philadelphia,USA,7.6,-2.0,7.2,RAINY
2024-11-12,80001,London,UK,12.5,1.6,0.0,SUNNY
2024-11-12,80002,London,UK,16.4,5.2,0.0,PARTLY_CLOUDY
2024-11-12,80003,Manchester,UK,9.7,1.0,3.0,CLOUDY
2024-11-12,80004,Sheffield,UK,8.2,-3.8,4.2,CLOUDY
2024-11-12,90001,Dubai,UAE,28.5,18.6,0.0,SUNNY
2024-11-12,90002,Dubai,UAE,28.5,21.3,0.0,PARTLY_CLOUDY
2024-11-12,90003,Abu Dhabi,UAE,24.1,17.9,0.0,SUNNY
2024-11-12,95001,Singapore,Singapore,28.9,18.7,0.0,SUNNY
2024-11-12,95002,Singapore,Singapore,27.5,16.7,1.9,CLOUDY
2024-11-13,33487,Kolkata,India,24.5,17.6,0.0,PARTLY_CLOUDY
2024-11-13,39876,Mumbai,India,26.8,20.9,0.0,PARTLY_CLOUDY
2024-11-13,41203,Delhi,India,19.8,11.2,0.0,PARTLY_CLOUDY
2024-11-13,44512,Bangalore,India,28.7,19.9,0.0,SUNNY
2024-11-13,47889,Chennai,India,30.8,25.2,0.0,SUNNY
2024-11-13,51234,Hyderabad,India,26.4,14.6,0.0,SUNNY
2024-11-13,53901,Kochi,India,27.5,16.2,0.3,CLOUDY
2024-11-13,56123,Bangalore,India,24.5,15.6,0.0,SUNNY
2024-11-13,58745,Ahmedabad,India,27.4,16.4,0.0,PARTLY_CLOUDY
2024-11-13,62003,Delhi,India,22.5,15.9,0.0,SUNNY
2024-11-13,64301,Chandigarh,India,19.0,9.8,0.0,PARTLY_CLOUDY
2024-11-13,66782,Mumbai,India,29.0,22.7,0.0,PARTLY_CLOUDY
2024-11-13,70001,Los Angeles,USA,18.3,6.9,0.0,SUNNY
2024-11-13,70002,Minneapolis,USA,0.1,-11.4,0.0,SUNNY
2024-11-13,70003,Dallas,USA,17.4,5.8,0.0,SUNNY
2024-11-13,70004,Washington DC,USA,11.8,1.8,0.0,PARTLY_CLOUDY
2024-11-13,70005,Philadelphia,USA,10.8,5.5,0.6,CLOUDY
2024-11-13,80001,London,UK,14.6,5.4,0.0,SUNNY
2024-11-13,80002,London,UK,11.9,5.8,3.7,CLOUDY
2024-11-13,80003,Manchester,UK,11.6,3.0,2.9,CLOUDY
2024-11-13,80004,Sheffield,UK,8.2,-3.5,0.0,SUNNY
2024-11-13,90001,Dubai,UAE,25.5,18.0,0.0,PARTLY_CLOUDY
2024-11-13,90002,Dubai,UAE,24.4,17.1,0.0,PARTLY_CLOUDY
2024-11-13,90003,Abu Dhabi,UAE,24.6,15.3,0.0,PARTLY_CLOUDY
2024-11-13,95001,Singapore,Singapore,32.3,22.7,6.5,RAINY
2024-11-13,95002,Singapore,Singapore,29.4,23.7,0.2,CLOUDY
2024-11-14,33487,Kolkata,India,23.4,12.5,0.0,SUNNY
2024-11-14,39876,Mumbai,India,25.6,16.1,0.0,SUNNY
2024-11-14,41203,Delhi,India,21.1,12.6,0.0,PARTLY_CLOUDY
2024-11-14,44512,Bangalore,India,22.0,15.3,0.0,PARTLY_CLOUDY
2024-11-14,47889,Chennai,India,34.1,25.2,0.3,CLOUDY
2024-11-14,51234,Hyderabad,India,32.6,24.5,0.0,PARTLY_CLOUDY
2024-11-14,53901,Kochi,India,29.9,18.9,0.0,SUNNY
2024-11-14,56123,Bangalore,India,25.3,17.0,0.0,SUNNY
2024-11-14,58745,Ahmedabad,India,24.7,18.4,0.0,SUNNY
2024-11-14,62003,Delhi,India,19.4,8.6,0.0,SUNNY
2024-11-14,64301,Chandigarh,India,22.4,12.5,0.0,SUNNY
2024-11-14,66782,Mumbai,India,27.2,15.6,0.0,PARTLY_CLOUDY
2024-11-14,70001,Los Angeles,USA,24.9,16.2,0.0,SUNNY
2024-11-14,70002,Minneapolis,USA,-0.6,-7.0,0.0,PARTLY_CLOUDY
2024-11-14,70003,Dallas,USA,20.8,10.2,2.5,CLOUDY
2024-11-14,70004,Washington DC,USA,17.0,5.1,0.0,SUNNY
2024-11-14,70005,Philadelphia,USA,12.6,1.5,7.3,RAINY
2024-11-14,80001,London,UK,12.1,6.3,0.0,SUNNY
2024-11-14,80002,London,UK,9.5,0.4,0.0,SUNNY
2024-11-14,80003,Manchester,UK,11.1,0.2,0.0,SUNNY
2024-11-14,80004,Sheffield,UK,10.4,4.6,0.0,SUNNY
2024-11-14,90001,Dubai,UAE,25.9,19.6,0.0,PARTLY_CLOUDY
2024-11-14,90002,Dubai,UAE,32.6,25.9,0.0,SUNNY
2024-11-14,90003,Abu Dhabi,UAE,25.1,14.4,0.0,SUNNY
2024-11-14,95001,Singapore,Singapore,28.0,17.9,1.0,CLOUDY
2024-11-14,95002,Singapore,Singapore,31.8,22.7,7.9,RAINY
2024-11-15,33487,Kolkata,India,25.5,17.1,0.0,PARTLY_CLOUDY
2024-11-15,39876,Mumbai,India,34.1,23.3,0.0,PARTLY_CLOUDY
2024-11-15,41203,Delhi,India,23.6,14.9,0.0,PARTLY_CLOUDY
2024-11-15,44512,Bangalore,India,28.4,21.0,0.0,PARTLY_CLOUDY
2024-11-15,47889,Chennai,India,29.6,17.7,0.0,PARTLY_CLOUDY
2024-11-15,51234,Hyderabad,India,24.1,17.2,0.0,SUNNY
2024-11-15,53901,Kochi,India,32.9,23.8,0.8,CLOUDY
2024-11-15,56123,Bangalore,India,22.7,15.6,0.0,SUNNY
2024-11-15,58745,Ahmedabad,India,25.6,16.9,0.0,SUNNY
2024-11-15,62003,Delhi,India,20.9,13.8,0.0,PARTLY_CLOUDY
2024-11-15,64301,Chandigarh,India,21.3,11.7,0.0,SUNNY
2024-11-15,66782,Mumbai,India,27.0,16.9,0.0,PARTLY_CLOUDY
2024-11-15,70001,Los Angeles,USA,18.4,8.0,0.0,SUNNY
2024-11-15,70002,Minneapolis,USA,0.0,-6.9,0.0,SNOWY
2024-11-15,70003,Dallas,USA,19.4,8.9,1.1,CLOUDY
2024-11-15,70004,Washington DC,USA,11.1,2.3,0.0,SUNNY
2024-11-15,70005,Philadelphia,USA,10.7,0.6,0.0,PARTLY_CLOUDY
2024-11-15,80001,London,UK,15.2,4.8,0.0,SUNNY
2024-11-15,80002,London,UK,16.1,6.5,0.0,SUNNY
2024-11-15,80003,Manchester,UK,12.6,1.6,3.7,CLOUDY
2024-11-15,80004,Sheffield,UK,13.7,2.6,2.2,CLOUDY
2024-11-15,90001,Dubai,UAE,23.6,17.9,0.0,SUNNY
2024-11-15,90002,Dubai,UAE,23.8,17.5,0.0,SUNNY
2024-11-15,90003,Abu Dhabi,UAE,25.6,18.3,0.0,SUNNY
2024-11-15,95001,Singapore,Singapore,33.9,26.7,3.3,CLOUDY
2024-11-15,95002,Singapore,Singapore,32.0,21.7,2.2,CLOUDY
2024-11-16,33487,Kolkata,India,25.2,19.2,0.0,SUNNY
2024-11-16,39876,Mumbai,India,31.2,21.2,0.0,SUNNY
2024-11-16,41203,Delhi,India,22.7,15.8,0.0,SUNNY
2024-11-16,44512,Bangalore,India,22.1,16.3,0.0,PARTLY_CLOUDY
2024-11-16,47889,Chennai,India,28.4,21.9,0.0,SUNNY
2024-11-16,51234,Hyderabad,India,28.8,19.0,0.0,SUNNY
2024-11-16,53901,Kochi,India,30.0,21.3,0.0,PARTLY_CLOUDY
2024-11-16,56123,Bangalore,India,25.1,14.2,0.0,PARTLY_CLOUDY
2024-11-16,58745,Ahmedabad,India,23.0,17.8,0.0,PARTLY_CLOUDY
2024-11-16,62003,Delhi,India,20.3,10.1,0.0,PARTLY_CLOUDY
2024-11-16,64301,Chandigarh,India,22.6,11.0,0.0,SUNNY
2024-11-16,66782,Mumbai,India,25.5,19.1,0.0,SUNNY
2024-11-16,70001,Los Angeles,USA,22.0,16.4,0.0,SUNNY
2024-11-16,70002,Minneapolis,USA,1.9,-3.6,0.0,SNOWY
2024-11-16,70003,Dallas,USA,19.3,12.6,0.0,SUNNY
2024-11-16,70004,Washington DC,USA,9.6,2.6,0.0,PARTLY_CLOUDY
2024-11-16,70005,Philadelphia,USA,16.2,9.1,1.8,CLOUDY
2024-11-16,80001,London,UK,11.2,0.2,0.0,SUNNY
2024-11-16,80002,London,UK,11.0,2.1,1.4,CLOUDY
2024-11-16,80003,Manchester,UK,7.4,-4.2,0.0,SUNNY
2024-11-16,80004,Sheffield,UK,7.9,-3.7,0.0,SUNNY
2024-11-16,90001,Dubai,UAE,24.5,15.9,0.0,PARTLY_CLOUDY
2024-11-16,90002,Dubai,UAE,24.8,19.3,0.0,SUNNY
2024-11-16,90003,Abu Dhabi,UAE,33.5,22.6,0.0,PARTLY_CLOUDY
2024-11-16,95001,Singapore,Singapore,31.5,19.8,0.0,PARTLY_CLOUDY
2024-11-16,95002,Singapore,Singapore,30.2,20.8,1.1,CLOUDY
2024-11-17,33487,Kolkata,India,23.5,14.6,0.7,CLOUDY
2024-11-17,39876,Mumbai,India,28.7,20.9,0.0,SUNNY
2024-11-17,41203,Delhi,India,20.5,11.2,0.0,SUNNY
2024-11-17,44512,Bangalore,India,27.0,21.6,0.0,PARTLY_CLOUDY
2024-11-17,47889,Chennai,India,33.9,23.4,0.7,CLOUDY
2024-11-17,51234,Hyderabad,India,24.2,14.8,0.0,SUNNY
2024-11-17,53901,Kochi,India,27.5,17.4,0.0,SUNNY
2024-11-17,56123,Bangalore,India,26.0,16.3,0.0,PARTLY_CLOUDY
2024-11-17,58745,Ahmedabad,India,26.0,16.8,0.0,PARTLY_CLOUDY
2024-11-17,62003,Delhi,India,19.1,10.8,0.0,SUNNY
2024-11-17,64301,Chandigarh,India,16.6,4.8,0.0,PARTLY_CLOUDY
2024-11-17,66782,Mumbai,India,29.3,20.7,0.0,SUNNY
2024-11-17,70001,Los Angeles,USA,18.4,8.1,0.0,SUNNY
2024-11-17,70002,Minneapolis,USA,3.2,-2.3,0.5,CLOUDY
2024-11-17,70003,Dallas,USA,21.6,10.1,1.0,CLOUDY
2024-11-17,70004,Washington DC,USA,14.0,8.8,4.2,CLOUDY
2024-11-17,70005,Philadelphia,USA,11.1,-0.5,1.1,CLOUDY
2024-11-17,80001,London,UK,10.7,-0.7,0.0,SUNNY
2024-11-17,80002,London,UK,8.7,2.4,0.0,SUNNY
2024-11-17,80003,Manchester,UK,8.1,-3.1,0.0,SUNNY
2024-11-17,80004,Sheffield,UK,8.0,0.0,0.0,SUNNY
2024-11-17,90001,Dubai,UAE,24.5,16.4,0.0,PARTLY_CLOUDY
2024-11-17,90002,Dubai,UAE,29.3,20.9,0.0,SUNNY
2024-11-17,90003,Abu Dhabi,UAE,26.3,16.0,0.0,PARTLY_CLOUDY
2024-11-17,95001,Singapore,Singapore,28.0,18.2,0.0,SUNNY
2024-11-17,95002,Singapore,Singapore,34.4,27.4,2.6,CLOUDY
2024-11-18,33487,Kolkata,India,25.2,18.1,0.0,SUNNY
2024-11-18,39876,Mumbai,India,30.3,22.3,0.0,SUNNY
2024-11-18,41203,Delhi,India,19.9,13.7,0.0,PARTLY_CLOUDY
2024-11-18,44512,Bangalore,India,23.5,11.7,0.0,SUNNY
2024-11-18,47889,Chennai,India,30.4,20.3,2.1,CLOUDY
2024-11-18,51234,Hyderabad,India,24.8,13.6,0.0,SUNNY
2024-11-18,53901,Kochi,India,27.5,18.6,0.0,SUNNY
2024-11-18,56123,Bangalore,India,24.9,16.7,0.0,SUNNY
2024-11-18,58745,Ahmedabad,India,27.3,16.9,0.0,PARTLY_CLOUDY
2024-11-18,62003,Delhi,India,23.9,14.7,0.0,SUNNY
2024-11-18,64301,Chandigarh,India,20.0,14.3,0.0,PARTLY_CLOUDY
2024-11-18,66782,Mumbai,India,27.0,18.7,0.0,SUNNY
2024-11-18,70001,Los Angeles,USA,17.6,7.3,0.0,SUNNY
2024-11-18,70002,Minneapolis,USA,0.3,-5.3,0.0,SUNNY
2024-11-18,70003,Dallas,USA,18.6,12.3,6.8,RAINY
2024-11-18,70004,Washington DC,USA,11.4,1.0,0.0,SUNNY
2024-11-18,70005,Philadelphia,USA,8.9,0.6,0.5,CLOUDY
2024-11-18,80001,London,UK,11.4,-0.1,3.8,CLOUDY
2024-11-18,80002,London,UK,15.7,6.8,1.1,CLOUDY
2024-11-18,80003,Manchester,UK,11.2,1.5,0.0,SUNNY
2024-11-18,80004,Sheffield,UK,14.5,7.6,1.9,CLOUDY
2024-11-18,90001,Dubai,UAE,24.0,12.1,0.0,SUNNY
2024-11-18,90002,Dubai,UAE,26.2,18.2,0.0,PARTLY_CLOUDY
2024-11-18,90003,Abu Dhabi,UAE,26.4,19.4,0.4,CLOUDY
2024-11-18,95001,Singapore,Singapore,29.9,22.4,5.0,CLOUDY
2024-11-18,95002,Singapore,Singapore,32.8,27.0,0.0,SUNNY
2024-11-19,33487,Kolkata,India,28.4,22.5,0.0,SUNNY
2024-11-19,39876,Mumbai,India,26.8,17.5,0.0,SUNNY
2024-11-19,41203,Delhi,India,18.7,10.9,0.0,SUNNY
2024-11-19,44512,Bangalore,India,23.0,15.0,0.0,PARTLY_CLOUDY
2024-11-19,47889,Chennai,India,33.0,22.4,0.0,PARTLY_CLOUDY
2024-11-19,51234,Hyderabad,India,24.2,17.7,0.0,PARTLY_CLOUDY
2024-11-19,53901,Kochi,India,28.1,22.8,0.0,SUNNY
2024-11-19,56123,Bangalore,India,24.6,14.1,0.0,SUNNY
2024-11-19,58745,Ahmedabad,India,23.2,15.8,0.0,PARTLY_CLOUDY
2024-11-19,62003,Delhi,India,18.9,9.9,0.0,SUNNY
2024-11-19,64301,Chandigarh,India,24.5,12.8,0.0,SUNNY
2024-11-19,66782,Mumbai,India,27.7,21.1,0.0,SUNNY
2024-11-19,70001,Los Angeles,USA,22.5,13.0,0.9,CLOUDY
2024-11-19,70002,Minneapolis,USA,-0.1,-10.7,1.0,SNOWY
2024-11-19,70003,Dallas,USA,21.8,10.6,2.2,CLOUDY
2024-11-19,70004,Washington DC,USA,16.8,11.4,0.5,CLOUDY
2024-11-19,70005,Philadelphia,USA,7.5,-2.2,0.2,CLOUDY
2024-11-19,80001,London,UK,15.6,8.7,3.8,CLOUDY
2024-11-19,80002,London,UK,8.6,1.4,1.1,CLOUDY
2024-11-19,80003,Manchester,UK,16.3,4.6,0.0,SUNNY
2024-11-19,80004,Sheffield,UK,11.2,3.1,0.0,SUNNY
2024-11-19,90001,Dubai,UAE,26.3,17.2,0.0,SUNNY
2024-11-19,90002,Dubai,UAE,27.5,16.5,0.0,PARTLY_CLOUDY
2024-11-19,90003,Abu Dhabi,UAE,23.8,14.2,0.0,SUNNY
2024-11-19,95001,Singapore,Singapore,30.3,24.7,0.0,PARTLY_CLOUDY
2024-11-19,95002,Singapore,Singapore,28.4,16.6,11.0,RAINY
2024-11-20,33487,Kolkata,India,29.6,21.3,0.0,SUNNY
2024-11-20,39876,Mumbai,India,26.0,15.0,0.0,SUNNY
2024-11-20,41203,Delhi,India,23.1,12.9,0.0,SUNNY
2024-11-20,44512,Bangalore,India,22.0,16.6,0.0,SUNNY
2024-11-20,47889,Chennai,India,30.1,19.1,0.0,SUNNY
2024-11-20,51234,Hyderabad,India,24.7,14.2,0.0,PARTLY_CLOUDY
2024-11-20,53901,Kochi,India,30.2,23.9,0.8,CLOUDY
2024-11-20,56123,Bangalore,India,25.0,14.7,0.0,SUNNY
2024-11-20,58745,Ahmedabad,India,27.8,17.6,0.0,SUNNY
2024-11-20,62003,Delhi,India,21.7,15.3,0.0,PARTLY_CLOUDY
2024-11-20,64301,Chandigarh,India,17.0,11.1,0.0,PARTLY_CLOUDY
2024-11-20,66782,Mumbai,India,30.4,20.7,0.0,PARTLY_CLOUDY
2024-11-20,70001,Los Angeles,USA,18.1,6.5,0.0,SUNNY
2024-11-20,70002,Minneapolis,USA,3.0,-3.4,0.0,PARTLY_CLOUDY
2024-11-20,70003,Dallas,USA,19.7,10.7,0.0,SUNNY
2024-11-20,70004,Washington DC,USA,13.4,3.2,0.0,SUNNY
2024-11-20,70005,Philadelphia,USA,7.5,-1.1,7.3,RAINY
2024-11-20,80001,London,UK,10.6,4.0,0.0,SUNNY
2024-11-20,80002,London,UK,11.6,6.2,0.0,SUNNY
2024-11-20,80003,Manchester,UK,7.6,-0.5,0.0,PARTLY_CLOUDY
2024-11-20,80004,Sheffield,UK,14.8,8.8,0.0,PARTLY_CLOUDY
2024-11-20,90001,Dubai,UAE,25.7,20.4,0.0,PARTLY_CLOUDY
2024-11-20,90002,Dubai,UAE,25.7,17.8,0.0,PARTLY_CLOUDY
2024-11-20,90003,Abu Dhabi,UAE,26.8,20.0,0.0,PARTLY_CLOUDY
2024-11-20,95001,Singapore,Singapore,30.6,21.7,0.0,PARTLY_CLOUDY
2024-11-20,95002,Singapore,Singapore,30.3,22.5,1.3,CLOUDY
2024-11-21,33487,Kolkata,India,26.6,18.4,0.4,CLOUDY
2024-11-21,39876,Mumbai,India,26.1,16.4,0.0,SUNNY
2024-11-21,41203,Delhi,India,20.2,14.6,0.0,SUNNY
2024-11-21,44512,Bangalore,India,27.6,20.1,0.0,SUNNY
2024-11-21,47889,Chennai,India,29.8,20.1,0.0,SUNNY
2024-11-21,51234,Hyderabad,India,24.9,16.1,0.0,SUNNY
2024-11-21,53901,Kochi,India,29.9,24.0,0.0,SUNNY
2024-11-21,56123,Bangalore,India,24.7,15.6,0.0,SUNNY
2024-11-21,58745,Ahmedabad,India,23.8,12.6,0.0,PARTLY_CLOUDY
2024-11-21,62003,Delhi,India,22.0,11.2,0.0,PARTLY_CLOUDY
2024-11-21,64301,Chandigarh,India,29.2,19.2,1.0,CLOUDY
2024-11-21,66782,Mumbai,India,29.9,24.4,0.0,SUNNY
2024-11-21,70001,Los Angeles,USA,21.9,13.6,0.0,SUNNY
2024-11-21,70002,Minneapolis,USA,-0.8,-9.5,0.0,PARTLY_CLOUDY
2024-11-21,70003,Dallas,USA,17.1,11.6,0.0,PARTLY_CLOUDY
2024-11-21,70004,Washington DC,USA,9.6,-2.3,3.5,CLOUDY
2024-11-21,70005,Philadelphia,USA,10.7,5.3,0.0,SUNNY
2024-11-21,80001,London,UK,12.0,4.0,0.1,CLOUDY
2024-11-21,80002,London,UK,14.3,6.5,0.3,CLOUDY
2024-11-21,80003,Manchester,UK,10.1,-0.5,0.9,CLOUDY
2024-11-21,80004,Sheffield,UK,8.3,2.7,0.0,SUNNY
2024-11-21,90001,Dubai,UAE,26.6,21.3,0.0,SUNNY
2024-11-21,90002,Dubai,UAE,27.1,17.3,0.0,SUNNY
2024-11-21,90003,Abu Dhabi,UAE,26.0,16.8,0.0,SUNNY
2024-11-21,95001,Singapore,Singapore,27.6,16.9,0.0,SUNNY
2024-11-21,95002,Singapore,Singapore,29.3,22.3,1.2,CLOUDY
2024-11-22,33487,Kolkata,India,26.8,19.5,0.0,SUNNY
2024-11-22,39876,Mumbai,India,28.2,20.8,0.0,SUNNY
2024-11-22,41203,Delhi,India,20.7,10.4,0.0,SUNNY
2024-11-22,44512,Bangalore,India,24.1,15.4,0.0,SUNNY
2024-11-22,47889,Chennai,India,34.0,26.1,0.0,SUNNY
2024-11-22,51234,Hyderabad,India,30.3,24.4,0.0,SUNNY
2024-11-22,53901,Kochi,India,30.6,19.2,0.0,SUNNY
2024-11-22,56123,Bangalore,India,23.6,17.9,0.0,SUNNY
2024-11-22,58745,Ahmedabad,India,28.0,17.9,0.0,PARTLY_CLOUDY
2024-11-22,62003,Delhi,India,19.9,13.9,0.0,SUNNY
2024-11-22,64301,Chandigarh,India,20.8,9.1,0.0,PARTLY_CLOUDY
2024-11-22,66782,Mumbai,India,28.4,22.3,0.4,CLOUDY
2024-11-22,70001,Los Angeles,USA,21.8,14.7,1.8,CLOUDY
2024-11-22,70002,Minneapolis,USA,4.2,-1.2,0.0,PARTLY_CLOUDY
2024-11-22,70003,Dallas,USA,17.7,7.6,4.5,CLOUDY
2024-11-22,70004,Washington DC,USA,14.1,7.3,0.8,CLOUDY
2024-11-22,70005,Philadelphia,USA,9.3,4.2,0.0,SUNNY
